date,season,second_half,home_team,away_team,result,home_ml,away_ml,bookmaker_profit,ml_prob,bt_prob,game_url
2009-11-18,2010,0,det,dal,0,-182,148,0.0486158773735987,0.6154685284171485,0.6815212138007672,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/detroit-red-wings-dallas-stars-Kx40PuE7/
2009-11-18,2010,0,buf,fla,0,-207,168,0.0474014293354077,0.643752320831786,0.8395910284542021,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/buffalo-sabres-florida-panthers-6ZadQLb1/
2009-11-17,2010,0,cgy,col,0,-192,158,0.0451311458001486,0.6291404186141027,0.5792684415956073,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/calgary-flames-colorado-avalanche-OAAiR1qe/
2009-11-17,2010,0,nsh,sj,1,112,-135,0.04616619831393,0.4508825786646201,0.3354757495384655,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/nashville-predators-san-jose-sharks-pKBmSsUl/
2009-11-17,2010,0,mtl,car,1,-185,156,0.0397478070175438,0.6243079356709729,0.8590849819113304,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/montreal-canadiens-carolina-hurricanes-AJd9X36R/
2009-11-17,2010,0,ott,tor,1,-160,130,0.0501672240802675,0.5859872611464969,0.8477567667722177,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/ottawa-senators-toronto-maple-leafs-Gp7qTNEr/
2009-11-17,2010,0,nyr,wsh,0,-112,-111,0.0543682375033531,0.501060130608091,0.4886909652077252,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/new-york-rangers-washington-capitals-Sf74YqiL/
2009-11-16,2010,0,ari,tb,0,-128,105,0.0492083868207102,0.5350734094616639,0.7106317934581038,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/arizona-coyotes-tampa-bay-lightning-GK30ZPyF/
2009-11-16,2010,0,fla,la,0,-111,-112,0.0543682375033531,0.4989398693919091,0.3249122680545918,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/florida-panthers-los-angeles-kings-Mc4dz6M8/
2009-11-16,2010,0,pit,ana,1,-155,128,0.046439628482972,0.5808678500986193,0.8110461651143894,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/pittsburgh-penguins-anaheim-ducks-r75hyn72/
2009-11-16,2010,0,bos,nyi,0,-176,145,0.0458444247264122,0.6097285067873303,0.588336376427452,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/boston-bruins-new-york-islanders-UJagEOak/
2009-11-16,2010,0,cbj,edm,1,-168,136,0.050594485201113,0.5966771008909223,0.6209128879507546,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/columbus-blue-jackets-edmonton-oilers-OtacDrFe/
2009-11-16,2010,0,phi,nj,1,-142,117,0.0476063525916898,0.5601119714981642,0.2997440232581838,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/philadelphia-flyers-new-jersey-devils-2Xc1C2U1/
2009-11-15,2010,0,chi,sj,1,-132,109,0.0474344167629103,0.5431991809088762,0.4211126049174494,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/chicago-blackhawks-san-jose-sharks-GGekF4pq/
2009-11-15,2010,0,wpg,edm,1,-164,135,0.0467440361057382,0.5934708962118879,0.5861347053960667,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/winnipeg-jets-edmonton-oilers-AZIMJpxS/
2009-11-15,2010,0,car,min,1,-111,-112,0.0543682375033531,0.4989398693919091,0.2341425583766294,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/carolina-hurricanes-minnesota-wild-SQeAKQML/
2009-11-14,2010,0,col,van,0,-114,-110,0.0565198041833556,0.5042122999157539,0.6532940854161461,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/colorado-avalanche-vancouver-canucks-K0d6L67F/
2009-11-14,2010,0,ari,dal,1,-103,-119,0.0507681579953662,0.4828745129939633,0.6777613769763828,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/arizona-coyotes-dallas-stars-tAc2Mnh9/
2009-11-14,2010,0,nsh,mtl,1,-155,128,0.046439628482972,0.5808678500986193,0.5032270383167028,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/nashville-predators-montreal-canadiens-pr4gO8Nd/
2009-11-14,2010,0,stl,sj,0,116,-139,0.0445529211219588,0.4432163786069282,0.194670114133225,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/st-louis-blues-san-jose-sharks-bo8cNSx3/
2009-11-14,2010,0,pit,bos,1,-139,125,0.0260344026034402,0.5668328047122791,0.7093092438591958,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/pittsburgh-penguins-boston-bruins-lWha05Vk/
2009-11-14,2010,0,tb,la,0,-122,-100,0.0495495495495497,0.5236051502145922,0.365035313434125,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/tampa-bay-lightning-los-angeles-kings-SMi3aPpd/
2009-11-14,2010,0,det,ana,1,-215,176,0.0448585231193927,0.653236459709379,0.7251073326745282,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/detroit-red-wings-anaheim-ducks-fVzRIDoH/
2009-11-14,2010,0,nj,wsh,1,-141,127,0.0255908750251339,0.5704635785196144,0.6600127135317959,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/new-jersey-devils-washington-capitals-08yNJgWA/
2009-11-14,2010,0,phi,buf,0,-176,145,0.0458444247264122,0.6097285067873303,0.4043680767503399,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/philadelphia-flyers-buffalo-sabres-jJyKMF1b/
2009-11-14,2010,0,tor,cgy,0,-103,-120,0.0528437080161219,0.4819225861335602,0.0831192677596953,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/toronto-maple-leafs-calgary-flames-YsROLZG4/
2009-11-14,2010,0,fla,nyi,1,-165,136,0.0463703229932841,0.5950488997555012,0.5162263789544271,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/florida-panthers-new-york-islanders-Wfbf1oGq/
2009-11-14,2010,0,ott,nyr,0,-130,106,0.0506542845082313,0.5379670550421856,0.40830102736883,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/ottawa-senators-new-york-rangers-CSxGNenh/
2009-11-13,2010,0,chi,tor,1,-217,176,0.0468614273304988,0.6538999039217398,0.883061826966011,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/chicago-blackhawks-toronto-maple-leafs-42Z7PHHu/
2009-11-13,2010,0,buf,cgy,1,-132,108,0.04973474801061,0.542008843967151,0.50901525419396,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/buffalo-sabres-calgary-flames-YgceKPKU/
2009-11-13,2010,0,wpg,la,1,-110,-114,0.0565198041833556,0.495787700084246,0.4487488832572035,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/winnipeg-jets-los-angeles-kings-QTgmMojI/
2009-11-13,2010,0,car,nyi,0,-131,107,0.0501913545391805,0.5399964155564849,0.1718932936171764,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/carolina-hurricanes-new-york-islanders-6RwnO7L5/
2009-11-13,2010,0,cbj,ana,1,-129,106,0.04875567049646,0.5371306140599101,0.7121192106171811,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/columbus-blue-jackets-anaheim-ducks-OIGZOm6a/
2009-11-13,2010,0,wsh,min,1,-211,171,0.0474602816767717,0.6477158165403655,0.8421897467572261,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/washington-capitals-minnesota-wild-nweqNRzC/
2009-11-12,2010,0,sj,dal,0,-191,157,0.04546244668191,0.62781536572576,0.8071737965115762,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/san-jose-sharks-dallas-stars-IXVe986C/
2009-11-12,2010,0,ari,mtl,0,-142,117,0.0476063525916898,0.5601119714981642,0.7154258396438204,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/arizona-coyotes-montreal-canadiens-CzTmBUy0/
2009-11-12,2010,0,stl,nsh,0,-167,135,0.0510000796876244,0.5951171430737736,0.3961691339920529,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/st-louis-blues-nashville-predators-CjBWCj7m/
2009-11-12,2010,0,det,van,1,-164,133,0.0503966705683445,0.5914071689469448,0.5381647633506144,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/detroit-red-wings-vancouver-canucks-dfJ5f9iJ/
2009-11-12,2010,0,pit,nj,0,-133,110,0.0470059268342528,0.5451883661916846,0.4018325550005736,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/pittsburgh-penguins-new-jersey-devils-2HLdJhUJ/
