date,season,second_half,home_team,away_team,result,bookmaker_profit,ml_prob,elo_prob,game_url
2009-12-13,2010,1,hou,sea,1,0.04768428970556626,0.728839201005154,0.6638606135723903,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/houston-texans-seattle-seahawks-AJGEyqZB/
2009-12-13,2010,1,ind,den,1,0.045116174148432275,0.7194042736887545,0.8298686466315078,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/indianapolis-colts-denver-broncos-lAFIz3lI/
2009-12-13,2010,1,jax,mia,0,0.05676035387144762,0.5536375759371759,0.5264090773714863,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/jacksonville-jaguars-miami-dolphins-trXjIfYj/
2009-12-13,2010,1,kc,buf,0,0.04968715495031284,0.4330294530154278,0.4778090325185231,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/kansas-city-chiefs-buffalo-bills-xfrotbQc/
2009-12-13,2010,1,min,cin,1,0.04919323101141293,0.6905476369092273,0.6708987749793939,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/minnesota-vikings-cincinnati-bengals-fVxjuIu4/
2009-12-13,2010,1,ne,car,1,0.05327355442737525,0.8184663536776212,0.7704307935951645,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-england-patriots-carolina-panthers-p43AxGPM/
2009-12-13,2010,1,tb,nyj,0,0.04826254826254828,0.3683241252302026,0.3597692438822528,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tampa-bay-buccaneers-new-york-jets-UyusXgmp/
2009-12-10,2010,1,cle,pit,1,0.04836418846116164,0.19153955759033894,0.2182062533018439,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cleveland-browns-pittsburgh-steelers-29ekuRZn/
2009-12-07,2010,1,gb,bal,1,0.053546276787689084,0.649750848000707,0.4838917980522192,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/green-bay-packers-baltimore-ravens-8ndot7Kt/
2009-12-06,2010,1,ari,min,1,0.05355333622810843,0.38741585382607496,0.5079461277327743,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/arizona-cardinals-minnesota-vikings-IsatPP4C/
2009-12-06,2010,1,nyg,dal,1,0.05645301372242484,0.46859585662610986,0.5059375121897984,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-giants-dallas-cowboys-C4bpOqKI/
2009-12-06,2010,1,sea,sf,1,0.06509392747924858,0.49179655455291227,0.5447329919776034,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/seattle-seahawks-san-francisco-49ers-jeclN3ZO/
2009-12-06,2010,1,cle,lac,0,0.049128813860372045,0.1565142528830862,0.190473147758695,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cleveland-browns-los-angeles-chargers-4vexQ5k6/
2009-12-06,2010,1,atl,phi,0,0.0526125415145835,0.3405079503920527,0.511231847187766,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/atlanta-falcons-philadelphia-eagles-0xgsCnL6/
2009-12-06,2010,1,car,tb,1,0.048411122144985,0.6400663035756572,0.7240312938031255,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/carolina-panthers-tampa-bay-buccaneers-IDmnB6zD/
2009-12-06,2010,1,chi,lar,1,0.042371610271178195,0.7927968113731528,0.8033342315361404,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/chicago-bears-los-angeles-rams-d4njAQkJ/
2009-12-06,2010,1,cin,det,1,0.05333250753966823,0.8476135099688203,0.8958309802384095,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cincinnati-bengals-detroit-lions-EPbtZ9SJ/
2009-12-06,2010,1,ind,ten,1,0.05346527475714069,0.6877473075732031,0.7967438407545034,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/indianapolis-colts-tennessee-titans-Qa2pYTsQ/
2009-12-06,2010,1,jax,hou,1,0.05652000177596239,0.47793746848209784,0.5007627307204203,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/jacksonville-jaguars-houston-texans-WtuDTmjs/
2009-12-06,2010,1,kc,den,0,0.05127313808985834,0.30586095726213114,0.3867621426531756,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/kansas-city-chiefs-denver-broncos-AXwHS75m/
2009-12-06,2010,1,mia,ne,1,0.05346527475714069,0.312252692426797,0.3922812968647433,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/miami-dolphins-new-england-patriots-6wAJpmCP/
2009-12-06,2010,1,pit,oak,0,0.04042484685788228,0.8817778810417994,0.8752439495759308,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/pittsburgh-steelers-las-vegas-raiders-v7rLRRKg/
2009-12-06,2010,1,wsh,no,0,0.050766702036909805,0.21978892343029127,0.1970598598107186,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/washington-commanders-new-orleans-saints-MF5XQoz0/
2009-12-03,2010,1,buf,nyj,0,0.052767052767052736,0.36674816625916873,0.4960842462835059,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/buffalo-bills-new-york-jets-MofwDS50/
2009-11-30,2010,1,no,ne,1,0.050654284508231395,0.5379670550421856,0.6554045950999229,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-orleans-saints-new-england-patriots-rTtMi1OG/
2009-11-29,2010,1,bal,pit,1,0.0609951845906902,0.7307110438729199,0.5458805401499943,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/baltimore-ravens-pittsburgh-steelers-2DoNgs9A/
2009-11-29,2010,1,min,chi,1,0.05164260826281719,0.8059401254289434,0.8074492425164084,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/minnesota-vikings-chicago-bears-UamFe3vb/
2009-11-29,2010,1,ten,ari,1,0.04563623202089828,0.5981699425097071,0.5161096395696771,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tennessee-titans-arizona-cardinals-dS0qv29N/
2009-11-29,2010,1,lac,kc,1,0.04240551634152756,0.8489260537364289,0.8578382089872653,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/los-angeles-chargers-kansas-city-chiefs-COhAdqPi/
2009-11-29,2010,1,sf,jax,1,0.05522613649575625,0.6116130453944469,0.5389011092063972,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/san-francisco-49ers-jacksonville-jaguars-8jnJfNg4/
2009-11-29,2010,1,atl,tb,1,0.05327355442737525,0.8184663536776212,0.7837865109967982,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/atlanta-falcons-tampa-bay-buccaneers-bTzLspAb/
2009-11-29,2010,1,buf,mia,1,0.049759061386968284,0.36922462828061076,0.4029815996427876,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/buffalo-bills-miami-dolphins-thQPt4P4/
2009-11-29,2010,1,cin,cle,1,0.056887821123204896,0.8228138182120598,0.8511646542542209,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cincinnati-bengals-cleveland-browns-xpieDAx6/
2009-11-29,2010,1,hou,ind,0,0.04740909306404961,0.40284252930792563,0.3124469120903115,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/houston-texans-indianapolis-colts-YXg6cP9o/
2009-11-29,2010,1,lar,sea,0,0.04260651629072676,0.3605769230769231,0.4195856581560563,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/los-angeles-rams-seattle-seahawks-Iy2uurfH/
2009-11-29,2010,1,nyj,car,1,0.050248370517127494,0.614511851710091,0.5786792155791642,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-jets-carolina-panthers-O0mxtOvB/
2009-11-29,2010,1,phi,wsh,1,0.05555555555555558,0.7894736842105263,0.7939931145256078,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/philadelphia-eagles-washington-commanders-vijlwMOT/
2009-11-26,2010,1,den,nyg,1,0.05501920481677569,0.3325789629046541,0.4553812181145524,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/denver-broncos-new-york-giants-pQWGrQfh/
2009-11-26,2010,1,dal,oak,1,0.053098973771822155,0.8554675245984533,0.8504119636407677,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/dallas-cowboys-las-vegas-raiders-j3XCq6un/
2009-11-26,2010,1,det,gb,0,0.057239164308201085,0.1774596204168797,0.2525412084884086,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/detroit-lions-green-bay-packers-CCY8pnQu/
2009-11-23,2010,1,hou,ten,0,0.04214963119072701,0.6309403437815976,0.5994741998602398,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/houston-texans-tennessee-titans-8KwfP2fU/
2009-11-22,2010,1,chi,phi,0,0.04861587737359874,0.3845314715828515,0.4341720693473871,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/chicago-bears-philadelphia-eagles-CEBZ2XJP/
2009-11-22,2010,1,den,lac,0,0.06878306878306883,0.3118811881188118,0.479106140941499,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/denver-broncos-los-angeles-chargers-fgF9CjE1/
2009-11-22,2010,1,oak,cin,1,0.04564225168441638,0.22240698399501144,0.2605623044591025,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/las-vegas-raiders-cincinnati-bengals-QHV3zf68/
2009-11-22,2010,1,ne,nyj,1,0.05188982156781785,0.8124911423868134,0.7778491889215297,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-england-patriots-new-york-jets-8dJDBAT7/
2009-11-22,2010,1,bal,ind,0,0.04598662207357851,0.45963229416466833,0.44278920335714,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/baltimore-ravens-indianapolis-colts-C0EAaDUe/
2009-11-22,2010,1,dal,wsh,1,0.04882592007225095,0.8148646466820947,0.7864784060149689,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/dallas-cowboys-washington-commanders-jiDEbXq2/
2009-11-22,2010,1,det,cle,1,0.04808112597254999,0.6121444657602803,0.5013225442283848,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/detroit-lions-cleveland-browns-WQK5NGM2/
2009-11-22,2010,1,gb,sf,1,0.05493855334110931,0.6971493582450686,0.6787780120044942,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/green-bay-packers-san-francisco-49ers-AHJ9Mzx9/
2009-11-22,2010,1,jax,buf,1,0.045703601755433754,0.7591199185477663,0.6600865323668054,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/jacksonville-jaguars-buffalo-bills-4vJDLfiF/
2009-11-22,2010,1,min,sea,1,0.05460031308387614,0.803679806552785,0.8331797697139864,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/minnesota-vikings-seattle-seahawks-bwCMJYLR/
2009-11-22,2010,1,nyg,atl,1,0.04838272672145738,0.7335614162472157,0.612591870895703,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-giants-atlanta-falcons-44MdFhUr/
2009-11-22,2010,1,tb,no,0,0.054172545857690046,0.19599407237439648,0.2004110943883719,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tampa-bay-buccaneers-new-orleans-saints-YwR0ECqk/
2009-11-19,2010,1,car,mia,0,0.05128076846107654,0.6383191357730928,0.6090243792798955,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/carolina-panthers-miami-dolphins-8Q8dDBIc/
2009-11-16,2010,1,cle,bal,0,0.039868667917448475,0.18493459630130807,0.2471287245167654,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cleveland-browns-baltimore-ravens-Q5TMyg2m/
2009-11-15,2010,1,ind,ne,1,0.05916159567275181,0.5371848068943506,0.6670042957839333,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/indianapolis-colts-new-england-patriots-2yUQyGXN/
2009-11-15,2010,1,ari,sea,1,0.05039193729003366,0.7494669509594882,0.7872401268755932,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/arizona-cardinals-seattle-seahawks-SKAJxZns/
2009-11-15,2010,1,gb,dal,1,0.04960317460317465,0.42533081285444235,0.394721205765613,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/green-bay-packers-dallas-cowboys-AuOisFvQ/
2009-11-15,2010,1,lac,phi,1,0.05108832523835227,0.5149751839808318,0.5476323184856838,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/los-angeles-chargers-philadelphia-eagles-WlPmrePJ/
2009-11-15,2010,1,oak,kc,0,0.04638218923933213,0.5656028368794326,0.6427130688326204,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/las-vegas-raiders-kansas-city-chiefs-jFHdJBnJ/
2009-11-15,2010,1,car,atl,1,0.05525846702317283,0.4831081081081081,0.4891953625873552,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/carolina-panthers-atlanta-falcons-COIhKiXC/
2009-11-15,2010,1,lar,no,0,0.03644035289604908,0.1461880088823094,0.1299754963003289,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/los-angeles-rams-new-orleans-saints-W03POFIs/
2009-11-15,2010,1,mia,tb,1,0.05025307302964577,0.7934595524956971,0.730586595630678,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/miami-dolphins-tampa-bay-buccaneers-I1JlLXH6/
2009-11-15,2010,1,min,det,1,0.04900352526579921,0.899336257348254,0.9208087937627104,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/minnesota-vikings-detroit-lions-4bFpMD20/
2009-11-15,2010,1,nyj,jax,0,0.049574617795688614,0.7059361287176986,0.6815917433825356,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-jets-jacksonville-jaguars-MZPuNgmf/
2009-11-15,2010,1,pit,cin,0,0.054767403497195666,0.7291210509852988,0.7709475942495162,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/pittsburgh-steelers-cincinnati-bengals-vR2TNZXm/
2009-11-15,2010,1,ten,buf,1,0.04194756554307122,0.7440690150970525,0.7057670152757468,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tennessee-titans-buffalo-bills-CCjisOY8/
2009-11-15,2010,1,wsh,den,1,0.0512350339769172,0.374512620562282,0.3919945188483211,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/washington-commanders-denver-broncos-tlzcJKt2/
2009-11-12,2010,1,sf,chi,1,0.04157613797913151,0.6278746362442379,0.5131547982016602,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/san-francisco-49ers-chicago-bears-0p18pGGE/
2009-11-09,2010,1,den,pit,0,0.0558035714285714,0.42283298097251587,0.4487409666931168,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/denver-broncos-pittsburgh-steelers-Ay8D1fCt/
2009-11-08,2010,1,phi,dal,0,0.05272778402699663,0.5759316147989849,0.6238342691764597,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/philadelphia-eagles-dallas-cowboys-Ie496gFA/
2009-11-08,2010,0,nyg,lac,0,0.04272571906476119,0.6896359324870973,0.6074469501213218,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-giants-los-angeles-chargers-AV018Fpb/
2009-11-08,2010,0,sf,ten,0,0.052189645574318044,0.6505885983863146,0.5324380941455701,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/san-francisco-49ers-tennessee-titans-OY457Za4/
2009-11-08,2010,0,no,car,1,0.06009809399639909,0.8203221083455344,0.8005529701740474,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-orleans-saints-carolina-panthers-lGChAyGo/
2009-11-08,2010,0,sea,det,1,0.04402462983372457,0.8118208626407041,0.7628224969262986,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/seattle-seahawks-detroit-lions-S6Bd9eVi/
2009-11-08,2010,0,atl,wsh,1,0.051614114114113985,0.7858290201677673,0.7765054216023664,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/atlanta-falcons-washington-commanders-0nzKedGb/
2009-11-08,2010,0,chi,ari,0,0.04589173375145794,0.5593908258222572,0.542343611698522,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/chicago-bears-arizona-cardinals-INUOfGV4/
2009-11-08,2010,0,cin,bal,1,0.04761904761904745,0.4242424242424243,0.4415595990035376,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cincinnati-bengals-baltimore-ravens-0WiyfzoB/
2009-11-08,2010,0,ind,hou,1,0.051546391752577136,0.7549019607843138,0.7851277515217968,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/indianapolis-colts-houston-texans-fgiugf0H/
2009-11-08,2010,0,jax,kc,1,0.05177781865500308,0.7260025521275286,0.7332904669484098,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/jacksonville-jaguars-kansas-city-chiefs-8deqhEFN/
2009-11-08,2010,0,ne,mia,1,0.058301148803227454,0.8217149764068711,0.752653793145624,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-england-patriots-miami-dolphins-jLpliYUT/
2009-11-08,2010,0,tb,gb,1,0.05302154850112162,0.2020528048544316,0.3871868374466746,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tampa-bay-buccaneers-green-bay-packers-hUWFnhwo/
2009-11-02,2010,0,no,atl,1,0.04756097560975614,0.809080325960419,0.72204857023897,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-orleans-saints-atlanta-falcons-61vnES2a/
2009-11-01,2010,0,ari,car,0,0.04686716130224711,0.8026382163034704,0.7603768025227867,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/arizona-cardinals-carolina-panthers-CAN24fQ4/
2009-11-01,2010,0,gb,min,0,0.05072923272035501,0.6177831422249045,0.5005727677913434,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/green-bay-packers-minnesota-vikings-fJpF3EuB/
2009-11-01,2010,0,lac,oak,1,0.04052997971422556,0.8981939920472795,0.8090479725498687,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/los-angeles-chargers-las-vegas-raiders-4pKf6Geh/
2009-11-01,2010,0,ten,jax,1,0.05281859214443485,0.5940892091580772,0.6076226364540546,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tennessee-titans-jacksonville-jaguars-ImOb5zBb/
2009-11-01,2010,0,bal,den,1,0.04402515723270439,0.6385542168674698,0.6080123409577859,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/baltimore-ravens-denver-broncos-QRYIhHta/
2009-11-01,2010,0,buf,hou,0,0.050248370517127494,0.38548814828990896,0.52114525921476,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/buffalo-bills-houston-texans-8zdViyd5/
2009-11-01,2010,0,chi,cle,1,0.052103655345026034,0.8265553485174667,0.7797620741687178,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/chicago-bears-cleveland-browns-bPlrkZuO/
2009-11-01,2010,0,dal,sea,1,0.05812051480158975,0.7941019754369578,0.7849033359634141,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/dallas-cowboys-seattle-seahawks-2ceZjeBB/
2009-11-01,2010,0,det,lar,0,0.0741473059812161,0.6088357109986194,0.6406562650218788,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/detroit-lions-los-angeles-rams-G0awjFQH/
2009-11-01,2010,0,ind,sf,1,0.057563509678968616,0.8442224563430513,0.856231511472418,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/indianapolis-colts-san-francisco-49ers-xGmnlgeU/
2009-11-01,2010,0,nyj,mia,0,0.05435964340073918,0.6236337389152403,0.6567126075020024,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-jets-miami-dolphins-rVVo8xRu/
2009-11-01,2010,0,phi,nyg,1,0.04966744407013901,0.46700131665569455,0.5929414889986346,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/philadelphia-eagles-new-york-giants-MLUk7dtn/
2009-10-26,2010,0,wsh,phi,0,0.048378229796591565,0.22443628736234922,0.3761859936514697,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/washington-commanders-philadelphia-eagles-AZj1NrGD/
2009-10-25,2010,0,nyg,ari,0,0.03501056459142049,0.7430389061646926,0.6674784742583196,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-giants-arizona-cardinals-0b8icNRm/
2009-10-25,2010,0,cin,chi,1,0.05159958720330238,0.4661432777232581,0.5109930719895056,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cincinnati-bengals-chicago-bears-j5EPqMIs/
2009-10-25,2010,0,dal,atl,1,0.0565245478036176,0.671354325894222,0.5412289419724028,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/dallas-cowboys-atlanta-falcons-pSDTrtYm/
2009-10-25,2010,0,mia,no,0,0.04377644827083027,0.31105829721795053,0.3898248478824536,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/miami-dolphins-new-orleans-saints-2mttr0mf/
2009-10-25,2010,0,car,buf,0,0.04916516260083714,0.7330143481665546,0.6899840435555781,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/carolina-panthers-buffalo-bills-8pB0kreK/
2009-10-25,2010,0,oak,nyj,0,0.04400672422746199,0.30602180089193126,0.4368439096188135,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/las-vegas-raiders-new-york-jets-ldScl2AQ/
2009-10-25,2010,0,cle,gb,0,0.0469789899517159,0.24180481116789235,0.4047638948546755,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cleveland-browns-green-bay-packers-8t3kVM3l/
2009-10-25,2010,0,hou,sf,1,0.050804635579722035,0.6223604432364626,0.6435071220772844,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/houston-texans-san-francisco-49ers-xG7gUtJf/
2009-10-25,2010,0,kc,lac,0,0.053549284130622654,0.3174489941503781,0.3417525093904173,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/kansas-city-chiefs-los-angeles-chargers-G66cT0Y0/
2009-10-25,2010,0,lar,ind,0,0.04066985645933019,0.1264367816091954,0.1161610754329579,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/los-angeles-rams-indianapolis-colts-CYa6Rv3D/
2009-10-25,2010,0,pit,min,1,0.049574617795688614,0.7059361287176986,0.6350008747915851,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/pittsburgh-steelers-minnesota-vikings-bVe2SKm7/
2009-10-25,2010,0,tb,ne,0,0.041800781082357075,0.11122554067971163,0.18685439558341188,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tampa-bay-buccaneers-new-england-patriots-UgCdjOuE/
2009-10-19,2010,0,lac,den,0,0.04539007092198588,0.6173677069199457,0.5954219367614381,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/los-angeles-chargers-denver-broncos-zTIS7Ny4/
2009-10-18,2010,0,atl,chi,1,0.04845900368288425,0.6441116657422814,0.6286094195745396,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/atlanta-falcons-chicago-bears-t6JO83Mc/
2009-10-18,2010,0,ne,ten,1,0.04910603810937886,0.7877076852766434,0.7455077058028068,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-england-patriots-tennessee-titans-MuDTp0Uj/
2009-10-18,2010,0,nyj,buf,0,0.04616910866910873,0.7899190312933109,0.7513494290795392,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-jets-buffalo-bills-2FKK9q7i/
2009-10-18,2010,0,oak,phi,1,0.03267900374009702,0.13543428243781708,0.2774710847591079,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/las-vegas-raiders-philadelphia-eagles-Q9RcjM6T/
2009-10-18,2010,0,sea,ari,0,0.04761904761904745,0.5757575757575758,0.4757110299294086,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/seattle-seahawks-arizona-cardinals-rkEPotFp/
2009-10-18,2010,0,cin,hou,0,0.05504301731461858,0.6450079958262921,0.6592710652880674,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/cincinnati-bengals-houston-texans-pMK3x3xU/
2009-10-18,2010,0,gb,det,1,0.04795079577916406,0.8596701065338933,0.8059952071287768,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/green-bay-packers-detroit-lions-nV6VXMpo/
2009-10-18,2010,0,jax,lar,1,0.04504504504504503,0.7844827586206896,0.7994560394009438,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/jacksonville-jaguars-los-angeles-rams-4jJLd6No/
2009-10-18,2010,0,min,bal,1,0.044822145725760265,0.5727229047978585,0.5925357236296143,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/minnesota-vikings-baltimore-ravens-IgNPeQxh/
2009-10-18,2010,0,no,nyg,1,0.043634632675728646,0.6300425704439488,0.5553366496741602,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-orleans-saints-new-york-giants-0ICUfphb/
2009-10-18,2010,0,pit,cle,1,0.03978086113864121,0.8664248457729884,0.8656574544268871,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/pittsburgh-steelers-cleveland-browns-v9BYg474/
2009-10-18,2010,0,tb,car,0,0.05141312650567009,0.38979546216608923,0.4735478697979891,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tampa-bay-buccaneers-carolina-panthers-UsYlhrxH/
2009-10-18,2010,0,wsh,kc,0,0.04504725866954962,0.7037478251328433,0.7755348919026792,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/washington-commanders-kansas-city-chiefs-C6Ngi2iN/
2009-10-12,2010,0,mia,nyj,1,0.05353946025531631,0.4144896695199225,0.5209139714621444,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/miami-dolphins-new-york-jets-pndpHDUi/
2009-10-11,2010,0,ten,ind,0,0.04845900368288425,0.35588833425771865,0.369843730723142,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/tennessee-titans-indianapolis-colts-zmZWWjef/
2009-10-11,2010,0,ari,hou,1,0.053268765133172025,0.6781609195402298,0.6500404327846347,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/arizona-cardinals-houston-texans-AJ8ewgIQ/
2009-10-11,2010,0,den,ne,1,0.04619970193740697,0.3917378917378917,0.4720082770334094,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/denver-broncos-new-england-patriots-CSfNYCQs/
2009-10-11,2010,0,sea,jax,1,0.07458405048766492,0.5568606513614522,0.482138104772133,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/seattle-seahawks-jacksonville-jaguars-hvCKXWul/
2009-10-11,2010,0,sf,atl,0,0.046840401975813295,0.5362837617962902,0.5377322570805857,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/san-francisco-49ers-atlanta-falcons-Gd9ivZ2K/
2009-10-11,2010,0,bal,cin,0,0.04564225168441638,0.7775930160049885,0.7621699104680204,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/baltimore-ravens-cincinnati-bengals-0Q0sMgdr/
2009-10-11,2010,0,buf,cle,0,0.03932725294954409,0.7021173818533128,0.6701077358905435,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/buffalo-bills-cleveland-browns-SjBuKDBl/
2009-10-11,2010,0,det,pit,0,0.057239164308201085,0.1774596204168797,0.19497425496638,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/detroit-lions-pittsburgh-steelers-AF0pJXQf/
2009-10-11,2010,0,lar,min,0,0.039062748111967194,0.1913331580974271,0.202500246976959,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/los-angeles-rams-minnesota-vikings-roEFQZmR/
2009-10-11,2010,0,car,wsh,1,0.05307735742518349,0.6546916890080429,0.5838044675381354,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/carolina-panthers-washington-commanders-l6alIit1/
2009-10-11,2010,0,kc,dal,0,0.048504942592251465,0.2605844117819289,0.2825844620830642,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/kansas-city-chiefs-dallas-cowboys-Iu4hHBe7/
2009-10-11,2010,0,nyg,oak,1,0.03647944412275628,0.877094972067039,0.8684311988793868,https://www.oddsportal.com/american-football/usa/nfl-2009-2010/new-york-giants-las-vegas-raiders-dW2dGVAD/
